Time,Report Time,LatLng,rad,Locate Type,Strength,Cell Tower,is_sz,Network,Wifi,Br,Charging
"01/10/2025 08:51:01","01/10/2025 08:51:00","51.4163627624511720, -0.1444105654954910","5","gps","-23 dBm","2450_9156615_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","67%","NO"
"01/10/2025 08:47:01","01/10/2025 08:47:00","51.4011077880859380, -0.1582642644643784","5","gps","-14 dBm","2450_2644998_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","67%","NO"
"01/10/2025 08:43:10","01/10/2025 08:43:00","51.3856506347656250, -0.1528822630643845","5","gps","-1 dBm","2450_2826259_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","67%","NO"
"01/10/2025 08:39:02","01/10/2025 08:39:00","51.3688507080078120, -0.1650863438844681","5","gps","-1 dBm","2450_2861587_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","67%","NO"
"01/10/2025 08:35:02","01/10/2025 08:35:00","51.3687133789062500, -0.1659283638000488","5","gps","-19 dBm","2450_2628103_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","67%","NO"
"01/10/2025 08:34:02","01/10/2025 08:34:00","51.3598022460937500, -0.1908183842897415","5","gps","null dBm","2450_2797573_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","68%","NO"
"01/10/2025 08:31:01","01/10/2025 08:31:00","51.3598289489746090, -0.1910277456045151","5","gps","-26 dBm","2449_2770439_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","68%","NO"
"01/10/2025 08:29:01","01/10/2025 08:29:00","51.3583946228027340, -0.1912000328302383","5","gps","-25 dBm","2449_2770442_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","68%","NO"
"01/10/2025 08:27:01","01/10/2025 08:27:00","51.3567390441894530, -0.1916782557964325","5","gps","-21 dBm","2449_2770442_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","68%","NO"
"01/10/2025 08:25:02","01/10/2025 08:25:00","51.3550376892089840, -0.1919715851545334","5","gps","-18 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","68%","NO"
"01/10/2025 08:23:01","01/10/2025 08:23:00","51.355395, -0.187821","19","wifi","-19 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","69%","NO"
"01/10/2025 08:21:01","01/10/2025 08:21:00","51.3554267883300780, -0.1882274895906448","5","gps","-25 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","69%","NO"
"01/10/2025 08:20:02","01/10/2025 08:20:00","51.3555183410644530, -0.1874443888664246","5","gps","-21 dBm","2449_3581956_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","69%","NO"
"01/10/2025 08:12:01","01/10/2025 08:12:00","51.3554191589355470, -0.1872867196798325","5","gps","-23 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","69%","NO"
"01/10/2025 08:06:01","01/10/2025 08:06:00","51.3554229736328120, -0.1872871518135071","5","gps","-24 dBm","2449_3581959_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","69%","NO"
"01/10/2025 08:02:04","01/10/2025 08:02:00","51.3553390502929690, -0.1873427927494049","5","gps","-15 dBm","2449_3581956_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 07:00:02","01/10/2025 07:00:00","51.3553886413574220, -0.1872844547033310","5","gps","-25 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 06:54:01","01/10/2025 06:54:00","51.3554306030273440, -0.1872784942388535","5","gps","-23 dBm","2449_3581959_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 06:24:02","01/10/2025 06:24:00","51.3554191589355470, -0.1873132735490799","5","gps","-11 dBm","2450_2816010_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 06:20:02","01/10/2025 06:20:00","51.3554267883300780, -0.1872852146625519","5","gps","-21 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 06:16:04","01/10/2025 06:16:00","51.3554458618164060, -0.1872757375240326","5","gps","-25 dBm","2449_3581953_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 05:45:02","01/10/2025 05:45:00","51.3554496765136720, -0.1872636377811432","5","gps","-25 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","70%","NO"
"01/10/2025 03:38:02","01/10/2025 03:38:00","51.3554039001464840, -0.1872929334640503","5","gps","-22 dBm","2449_3581959_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","71%","NO"
"01/10/2025 02:49:02","01/10/2025 02:49:00","51.3554229736328120, -0.1872563362121582","5","gps","-19 dBm","2450_2816010_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","71%","NO"
"01/10/2025 02:45:01","01/10/2025 02:45:00","51.3554306030273440, -0.1872294396162033","5","gps","-20 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","72%","NO"
"01/10/2025 01:02:01","01/10/2025 01:02:00","51.3554954528808590, -0.1872333288192749","5","gps","-24 dBm","2449_3581959_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","72%","NO"
"30/09/2025 19:23:01","30/09/2025 19:23:00","51.3555297851562500, -0.1875170469284058","5","gps","-15 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:20:02","30/09/2025 19:20:00","51.3553199768066410, -0.1895625144243240","5","gps","-22 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:18:01","30/09/2025 19:18:00","51.3548965454101560, -0.1916937828063965","5","gps","-25 dBm","2449_3581959_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:16:01","30/09/2025 19:16:00","51.3558273315429690, -0.1915975213050842","5","gps","-26 dBm","2449_3581962_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:14:01","30/09/2025 19:14:00","51.3572921752929690, -0.1911155283451080","5","gps","-15 dBm","2449_10664984_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:06:01","30/09/2025 19:06:00","51.3590965270996090, -0.1910942196846008","5","gps","-23 dBm","2449_2770442_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","74%","NO"
"30/09/2025 19:00:02","30/09/2025 19:00:00","51.3611831665039060, -0.1816128641366959","5","gps","-15 dBm","2449_2630154_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:59:02","30/09/2025 18:59:00","51.3693504333496090, -0.1633176058530807","5","gps","-11 dBm","2450_2816010_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:56:01","30/09/2025 18:56:00","51.3891220092773440, -0.1525531560182571","5","gps","-25 dBm","2450_2743049_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:52:02","30/09/2025 18:52:00","51.4061965942382810, -0.1555405557155609","5","gps","-3 dBm","2450_2826244_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:48:01","30/09/2025 18:48:00","51.4219779968261720, -0.1379004567861557","5","gps","-13 dBm","2450_2645000_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:42:02","30/09/2025 18:42:00","51.4430656433105470, -0.1514891982078552","5","gps","-2 dBm","2450_2679559_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:36:01","30/09/2025 18:36:00","51.4640922546386720, -0.1696808189153671","5","gps","-8 dBm","2448_4072711_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:32:01","30/09/2025 18:32:00","51.4640922546386720, -0.1696808189153671","5","gps","-3 dBm","2448_2677256_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:29:04","30/09/2025 18:29:00","51.4620704650878910, -0.1826874315738678","5","gps","null dBm","2448_2677259_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:27:01","30/09/2025 18:27:00","51.489804, -0.261031","192","wifi","-20 dBm","2448_3089161_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:23:01","30/09/2025 18:23:00","51.489804, -0.261031","192","wifi","-15 dBm","2448_2991369_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:19:01","30/09/2025 18:19:00","51.489804, -0.261031","192","wifi","-19 dBm","2448_6621193_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:15:05","30/09/2025 18:15:00","51.4811325073242190, -0.2680368125438690","5","gps","null dBm","2454_3908865_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:14:03","30/09/2025 18:14:00","51.4823799133300780, -0.2696394920349121","5","gps","null dBm","2454_9646099_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","75%","NO"
"30/09/2025 18:11:01","30/09/2025 18:11:00","51.4839668273925780, -0.2692982256412506","5","gps","-5 dBm","2454_3908874_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
